posted_date,city,new_cases,new_tests,new_deaths
2020-09-30,Brea,1,75,0
2020-10-01,Brea,1,66,1
2020-10-02,Brea,4,92,0
2020-10-03,Brea,1,67,0
2020-10-04,Brea,1,69,0
2020-10-05,Brea,2,106,0
2020-10-06,Brea,6,113,1
2020-10-07,Brea,7,103,0
2020-10-08,Brea,2,102,0
2020-10-09,Brea,6,93,0
2020-10-10,Brea,0,59,0
2020-10-11,Brea,1,38,1
2020-10-12,Brea,4,111,0
2020-10-13,Brea,0,124,0
2020-10-14,Brea,1,87,0
2020-10-15,Brea,3,104,0
2020-10-16,Brea,3,98,0
2020-10-17,Brea,1,48,0
2020-10-18,Brea,1,34,0
2020-10-19,Brea,4,105,0
2020-10-20,Brea,3,101,0
2020-10-21,Brea,4,103,0
2020-10-22,Brea,4,111,0
2020-10-23,Brea,3,82,0
2020-10-24,Brea,2,54,1
2020-10-25,Brea,1,25,0
2020-10-26,Brea,5,126,0
2020-10-27,Brea,6,136,0
2020-10-28,Brea,7,110,0
2020-10-29,Brea,5,131,0
2020-10-30,Brea,3,87,0
2020-10-31,Brea,6,76,0
2020-11-01,Brea,3,47,0
2020-11-02,Brea,5,135,0
2020-11-03,Brea,4,150,0
2020-11-04,Brea,11,117,0
2020-11-05,Brea,5,126,0
2020-11-06,Brea,4,123,0
2020-11-07,Brea,2,60,0
2020-11-08,Brea,6,73,0
2020-11-09,Brea,6,146,0
2020-11-10,Brea,13,177,0
2020-11-11,Brea,8,123,0
2020-11-12,Brea,5,127,0
2020-11-13,Brea,0,78,0
2020-11-14,Brea,0,21,0
2020-11-15,Brea,0,4,0
2020-02-29,Buena Park,0,1,0
2020-03-02,Buena Park,0,1,0
2020-03-09,Buena Park,0,1,0
2020-03-10,Buena Park,1,2,0
2020-03-12,Buena Park,0,1,0
2020-03-13,Buena Park,0,2,0
2020-03-14,Buena Park,0,1,0
2020-03-15,Buena Park,0,2,0
2020-03-16,Buena Park,3,6,0
2020-03-17,Buena Park,3,8,0
2020-03-18,Buena Park,1,6,0
2020-03-19,Buena Park,0,4,0
2020-03-20,Buena Park,1,5,0
2020-03-21,Buena Park,0,2,0
2020-03-22,Buena Park,1,3,0
2020-03-23,Buena Park,1,9,0
2020-03-24,Buena Park,0,8,0
2020-03-25,Buena Park,0,5,0
2020-03-26,Buena Park,2,10,0
2020-03-27,Buena Park,1,10,0
2020-03-28,Buena Park,1,13,0
2020-03-29,Buena Park,0,1,0
2020-03-30,Buena Park,2,7,0
2020-03-31,Buena Park,2,11,0
2020-04-01,Buena Park,4,16,0
2020-04-02,Buena Park,0,15,0
2020-04-03,Buena Park,4,18,0
2020-04-04,Buena Park,4,12,0
2020-04-05,Buena Park,1,10,1
2020-04-06,Buena Park,1,19,0
2020-04-07,Buena Park,2,16,0
2020-04-08,Buena Park,3,17,0
2020-04-09,Buena Park,2,11,0
2020-04-10,Buena Park,2,15,0
2020-04-11,Buena Park,1,3,0
2020-04-12,Buena Park,0,7,0
2020-04-13,Buena Park,1,10,0
2020-04-14,Buena Park,1,16,0
2020-04-15,Buena Park,3,13,0
2020-04-16,Buena Park,3,24,1
2020-04-17,Buena Park,3,15,0
2020-04-18,Buena Park,0,10,0
2020-04-19,Buena Park,0,5,0
2020-04-20,Buena Park,3,31,0
2020-04-21,Buena Park,3,22,0
2020-04-22,Buena Park,1,19,0
2020-04-23,Buena Park,1,35,0
2020-04-24,Buena Park,1,18,0
2020-04-25,Buena Park,2,13,0
2020-04-26,Buena Park,0,12,0
2020-04-27,Buena Park,6,37,0
2020-04-28,Buena Park,5,40,0
2020-04-29,Buena Park,1,22,0
2020-04-30,Buena Park,4,73,0
2020-05-01,Buena Park,1,40,0
2020-05-02,Buena Park,1,18,1
2020-05-03,Buena Park,1,18,0
2020-05-04,Buena Park,1,32,0
2020-05-05,Buena Park,4,41,0
2020-05-06,Buena Park,2,38,0
2020-05-07,Buena Park,4,78,0
2020-05-08,Buena Park,3,55,0
2020-05-09,Buena Park,1,14,0
2020-05-10,Buena Park,1,11,0
2020-05-11,Buena Park,2,57,0
2020-05-12,Buena Park,4,57,0
2020-05-13,Buena Park,5,49,0
2020-05-14,Buena Park,3,81,0
2020-05-15,Buena Park,2,78,0
2020-05-16,Buena Park,4,31,0
2020-05-17,Buena Park,2,22,0
2020-05-18,Buena Park,3,63,0
2020-05-19,Buena Park,3,49,0
2020-05-20,Buena Park,2,56,0
2020-05-21,Buena Park,3,55,0
2020-05-22,Buena Park,2,91,0
2020-05-23,Buena Park,0,30,0
2020-05-24,Buena Park,1,27,0
2020-05-25,Buena Park,1,21,0
2020-05-26,Buena Park,4,83,0
2020-05-27,Buena Park,5,76,0
2020-05-28,Buena Park,9,124,1
2020-05-29,Buena Park,9,94,0
2020-05-30,Buena Park,5,58,0
2020-05-31,Buena Park,2,23,0
2020-06-01,Buena Park,6,65,0
2020-06-02,Buena Park,12,109,0
2020-06-03,Buena Park,5,86,0
2020-06-04,Buena Park,12,97,0
2020-06-05,Buena Park,8,158,0
2020-06-06,Buena Park,9,79,0
2020-06-07,Buena Park,3,34,0
2020-06-08,Buena Park,9,120,0
2020-06-09,Buena Park,12,126,0
2020-06-10,Buena Park,15,152,0
2020-06-11,Buena Park,7,100,0
2020-06-12,Buena Park,7,103,0
2020-06-13,Buena Park,11,83,0
2020-06-14,Buena Park,3,26,0
2020-06-15,Buena Park,14,103,0
2020-06-16,Buena Park,20,165,0
2020-06-17,Buena Park,12,111,0
2020-06-18,Buena Park,22,177,0
2020-06-19,Buena Park,8,120,0
2020-06-20,Buena Park,9,82,0
2020-06-21,Buena Park,12,48,0
2020-06-22,Buena Park,27,154,0
2020-06-23,Buena Park,21,161,0
2020-06-24,Buena Park,17,178,0
2020-06-25,Buena Park,24,190,0
2020-06-26,Buena Park,17,200,0
2020-06-27,Buena Park,15,87,1
2020-06-28,Buena Park,6,53,0
2020-06-29,Buena Park,22,162,0
2020-06-30,Buena Park,24,185,0
2020-07-01,Buena Park,22,203,1
2020-07-02,Buena Park,22,203,1
2020-07-03,Buena Park,22,179,0
2020-07-04,Buena Park,7,34,0
2020-07-05,Buena Park,16,71,0
2020-07-06,Buena Park,26,205,1
2020-07-07,Buena Park,28,209,0
2020-07-08,Buena Park,31,182,0
2020-07-09,Buena Park,33,189,0
2020-07-10,Buena Park,28,191,0
2020-07-11,Buena Park,14,104,1
2020-07-12,Buena Park,11,45,0
2020-07-13,Buena Park,27,183,0
2020-07-14,Buena Park,10,171,0
2020-07-15,Buena Park,22,222,0
2020-07-16,Buena Park,24,199,0
2020-07-17,Buena Park,21,220,0
2020-07-18,Buena Park,11,105,3
2020-07-19,Buena Park,5,59,0
2020-07-20,Buena Park,14,146,0
2020-07-21,Buena Park,17,178,0
2020-07-22,Buena Park,13,166,0
2020-07-23,Buena Park,7,115,0
2020-07-24,Buena Park,9,133,0
2020-07-25,Buena Park,16,97,0
2020-07-26,Buena Park,6,55,0
2020-07-27,Buena Park,12,138,0
2020-07-28,Buena Park,19,179,0
2020-07-29,Buena Park,14,261,0
2020-07-30,Buena Park,13,175,0
2020-07-31,Buena Park,27,227,0
2020-08-01,Buena Park,14,102,0
2020-08-02,Buena Park,5,73,0
2020-08-03,Buena Park,12,135,0
2020-08-04,Buena Park,10,199,0
2020-08-05,Buena Park,22,229,0
2020-08-06,Buena Park,7,137,0
2020-08-07,Buena Park,12,129,0
2020-08-08,Buena Park,9,80,0
2020-08-09,Buena Park,4,57,0
2020-08-10,Buena Park,4,163,0
2020-08-11,Buena Park,21,158,0
2020-08-12,Buena Park,11,149,1
2020-08-13,Buena Park,11,153,0
2020-08-14,Buena Park,5,112,1
2020-08-15,Buena Park,8,69,0
2020-08-16,Buena Park,1,50,0
2020-08-17,Buena Park,6,155,0
2020-08-18,Buena Park,11,171,0
2020-08-19,Buena Park,8,173,0
2020-08-20,Buena Park,8,132,0
2020-08-21,Buena Park,9,113,0
2020-08-22,Buena Park,4,72,0
2020-08-23,Buena Park,3,51,0
2020-08-24,Buena Park,7,128,0
2020-08-25,Buena Park,9,185,1
2020-08-26,Buena Park,5,129,0
2020-08-27,Buena Park,1,125,0
2020-08-28,Buena Park,5,132,0
2020-08-29,Buena Park,2,49,0
2020-08-30,Buena Park,2,40,0
2020-08-31,Buena Park,8,148,0
2020-09-01,Buena Park,7,174,0
2020-09-02,Buena Park,6,148,0
2020-09-03,Buena Park,0,140,0
2020-09-04,Buena Park,7,138,0
2020-09-05,Buena Park,4,53,0
2020-09-06,Buena Park,5,61,1
2020-09-07,Buena Park,1,27,0
2020-09-08,Buena Park,3,213,1
2020-09-09,Buena Park,3,130,0
2020-09-10,Buena Park,3,131,0
2020-09-11,Buena Park,11,137,0
2020-09-12,Buena Park,1,75,0
2020-09-13,Buena Park,4,45,0
2020-09-14,Buena Park,7,138,0
2020-09-15,Buena Park,4,196,0
2020-09-16,Buena Park,6,217,0
2020-09-17,Buena Park,6,160,0
2020-09-18,Buena Park,9,134,0
2020-09-19,Buena Park,1,75,0
2020-09-20,Buena Park,2,40,0
2020-09-21,Buena Park,4,142,0
2020-09-22,Buena Park,7,218,0
2020-09-23,Buena Park,7,191,0
2020-09-24,Buena Park,10,169,0
2020-09-25,Buena Park,8,157,0
2020-09-26,Buena Park,2,68,0
2020-09-27,Buena Park,4,35,0
2020-09-28,Buena Park,5,131,0
2020-09-29,Buena Park,7,142,0
2020-09-30,Buena Park,10,199,0
2020-10-01,Buena Park,5,158,0
2020-10-02,Buena Park,5,171,1
2020-10-03,Buena Park,2,82,0
2020-10-04,Buena Park,3,55,0
2020-10-05,Buena Park,10,203,0
2020-10-06,Buena Park,4,263,0
2020-10-07,Buena Park,9,242,0
2020-10-08,Buena Park,6,167,0
2020-10-09,Buena Park,9,219,0
2020-10-10,Buena Park,4,88,0
2020-10-11,Buena Park,3,45,0
2020-10-12,Buena Park,5,194,0
2020-10-13,Buena Park,5,248,0
2020-10-14,Buena Park,8,220,0
2020-10-15,Buena Park,2,144,0
2020-10-16,Buena Park,8,206,0
2020-10-17,Buena Park,3,72,0
2020-10-18,Buena Park,4,70,0
2020-10-19,Buena Park,10,209,0
2020-10-20,Buena Park,5,217,0
2020-10-21,Buena Park,14,210,0
2020-10-22,Buena Park,6,227,0
2020-10-23,Buena Park,13,199,0
2020-10-24,Buena Park,4,87,0
2020-10-25,Buena Park,9,65,0
2020-10-26,Buena Park,9,228,0
2020-10-27,Buena Park,3,235,0
2020-10-28,Buena Park,7,487,0
2020-10-29,Buena Park,5,202,1
2020-10-30,Buena Park,4,227,0
2020-10-31,Buena Park,7,95,0
2020-11-01,Buena Park,7,80,0
2020-11-02,Buena Park,15,247,0
2020-11-03,Buena Park,12,258,0
2020-11-04,Buena Park,10,280,0
2020-11-05,Buena Park,17,227,0
2020-11-06,Buena Park,13,218,0
2020-11-07,Buena Park,11,102,0
2020-11-08,Buena Park,3,80,0
2020-11-09,Buena Park,12,506,0
2020-11-10,Buena Park,8,297,0
2020-11-11,Buena Park,16,200,0
2020-11-12,Buena Park,12,181,0
2020-11-13,Buena Park,2,181,0
2020-11-14,Buena Park,1,38,0
2020-11-15,Buena Park,0,7,0
2020-03-13,Capistrano Beach,0,1,0
2020-03-15,Capistrano Beach,0,1,0
2020-03-16,Capistrano Beach,0,2,0
2020-03-17,Capistrano Beach,0,2,0
2020-03-18,Capistrano Beach,0,1,0
2020-03-19,Capistrano Beach,1,5,0
2020-03-20,Capistrano Beach,0,2,0
2020-03-21,Capistrano Beach,0,1,0
2020-03-23,Capistrano Beach,0,1,0
2020-03-24,Capistrano Beach,0,4,0
2020-03-26,Capistrano Beach,0,2,0
2020-03-27,Capistrano Beach,0,2,0
2020-03-28,Capistrano Beach,1,2,0
2020-03-31,Capistrano Beach,0,3,0
2020-04-02,Capistrano Beach,0,1,0
2020-04-06,Capistrano Beach,0,2,0
2020-04-07,Capistrano Beach,0,1,0
2020-04-08,Capistrano Beach,1,2,0
2020-04-09,Capistrano Beach,0,1,0
2020-04-13,Capistrano Beach,0,1,0
2020-04-14,Capistrano Beach,0,1,0
2020-04-15,Capistrano Beach,0,4,0
2020-04-16,Capistrano Beach,0,1,0
2020-04-17,Capistrano Beach,0,2,0
2020-04-20,Capistrano Beach,0,2,0
2020-04-21,Capistrano Beach,0,2,0
2020-04-22,Capistrano Beach,1,3,0
2020-04-23,Capistrano Beach,0,3,0
2020-04-24,Capistrano Beach,0,3,0
2020-04-25,Capistrano Beach,0,1,0
2020-04-26,Capistrano Beach,0,1,0
2020-04-27,Capistrano Beach,0,4,0
2020-04-28,Capistrano Beach,0,7,0
2020-04-30,Capistrano Beach,0,2,0
2020-05-01,Capistrano Beach,0,2,0
2020-05-02,Capistrano Beach,0,1,0
2020-05-04,Capistrano Beach,0,4,0
2020-05-05,Capistrano Beach,0,2,0
2020-05-06,Capistrano Beach,0,2,0
2020-05-07,Capistrano Beach,0,2,0
2020-05-08,Capistrano Beach,0,4,0
2020-05-09,Capistrano Beach,0,3,0
2020-05-11,Capistrano Beach,0,6,0
2020-05-12,Capistrano Beach,0,4,0
2020-05-13,Capistrano Beach,0,6,0
2020-05-14,Capistrano Beach,0,4,0
2020-05-15,Capistrano Beach,0,3,0
2020-05-16,Capistrano Beach,0,3,0
2020-05-17,Capistrano Beach,0,1,0
2020-05-18,Capistrano Beach,0,6,0
2020-05-19,Capistrano Beach,0,4,0
2020-05-20,Capistrano Beach,0,4,0
2020-05-21,Capistrano Beach,1,5,0
2020-05-22,Capistrano Beach,0,4,0
2020-05-23,Capistrano Beach,0,2,0
2020-05-26,Capistrano Beach,0,5,0
2020-05-27,Capistrano Beach,1,4,0
2020-05-28,Capistrano Beach,0,5,0
2020-05-29,Capistrano Beach,1,9,0
2020-05-30,Capistrano Beach,0,3,0
2020-05-31,Capistrano Beach,0,2,0
2020-06-01,Capistrano Beach,1,5,0
2020-06-02,Capistrano Beach,0,3,0
2020-06-03,Capistrano Beach,0,4,0
2020-06-04,Capistrano Beach,0,10,0
2020-06-05,Capistrano Beach,0,9,0
2020-06-06,Capistrano Beach,0,1,0
2020-06-07,Capistrano Beach,0,3,0
2020-06-08,Capistrano Beach,0,8,0
2020-06-09,Capistrano Beach,0,7,0
2020-06-10,Capistrano Beach,0,7,0
2020-06-11,Capistrano Beach,0,10,0
2020-06-12,Capistrano Beach,1,7,0
2020-06-13,Capistrano Beach,0,1,0
2020-06-14,Capistrano Beach,0,4,0
2020-06-15,Capistrano Beach,0,5,0
2020-06-16,Capistrano Beach,2,6,0
2020-06-17,Capistrano Beach,0,6,0
2020-06-18,Capistrano Beach,1,12,0
2020-06-19,Capistrano Beach,0,17,0
2020-06-20,Capistrano Beach,0,6,0
2020-06-21,Capistrano Beach,0,6,0
2020-06-22,Capistrano Beach,0,11,0
2020-06-23,Capistrano Beach,2,21,0
2020-06-24,Capistrano Beach,0,15,0
2020-06-25,Capistrano Beach,1,35,0
2020-06-26,Capistrano Beach,2,28,0
2020-06-27,Capistrano Beach,0,3,0
2020-06-28,Capistrano Beach,1,6,0
2020-06-29,Capistrano Beach,2,27,0
2020-06-30,Capistrano Beach,3,12,0
2020-07-01,Capistrano Beach,2,13,0
2020-07-02,Capistrano Beach,4,54,0
2020-07-03,Capistrano Beach,0,13,0
2020-07-04,Capistrano Beach,0,4,0
2020-07-05,Capistrano Beach,0,5,0
2020-07-06,Capistrano Beach,1,35,0
2020-07-07,Capistrano Beach,3,16,0
2020-07-08,Capistrano Beach,4,14,0
2020-07-09,Capistrano Beach,6,24,0
2020-07-10,Capistrano Beach,6,28,0
2020-07-11,Capistrano Beach,0,11,0
2020-07-12,Capistrano Beach,1,44,0
2020-07-13,Capistrano Beach,2,33,0
2020-07-14,Capistrano Beach,1,20,0
2020-07-15,Capistrano Beach,0,14,0
2020-07-16,Capistrano Beach,0,12,0
2020-07-17,Capistrano Beach,1,23,0
2020-07-18,Capistrano Beach,0,4,0
2020-07-19,Capistrano Beach,0,5,0
2020-07-20,Capistrano Beach,0,21,0
2020-07-21,Capistrano Beach,0,27,0
2020-07-22,Capistrano Beach,1,6,0
2020-07-23,Capistrano Beach,0,5,0
2020-07-24,Capistrano Beach,2,12,0
2020-07-25,Capistrano Beach,1,4,0
2020-07-26,Capistrano Beach,0,7,0
2020-07-27,Capistrano Beach,0,6,0
2020-07-28,Capistrano Beach,0,5,0
2020-07-29,Capistrano Beach,0,4,0
2020-07-30,Capistrano Beach,2,9,0
2020-07-31,Capistrano Beach,0,13,0
2020-08-01,Capistrano Beach,0,10,0
2020-08-02,Capistrano Beach,0,5,0
2020-08-03,Capistrano Beach,0,14,0
2020-08-04,Capistrano Beach,0,7,0
2020-08-05,Capistrano Beach,0,10,0
2020-08-06,Capistrano Beach,1,11,0
2020-08-07,Capistrano Beach,0,10,0
2020-08-08,Capistrano Beach,0,2,0
2020-08-09,Capistrano Beach,0,1,0
2020-08-10,Capistrano Beach,1,3,0
2020-08-11,Capistrano Beach,0,5,0
2020-08-12,Capistrano Beach,0,4,0
2020-08-13,Capistrano Beach,1,6,0
2020-08-14,Capistrano Beach,1,3,0
2020-08-15,Capistrano Beach,0,4,0
2020-08-16,Capistrano Beach,0,1,0
2020-08-17,Capistrano Beach,0,10,0
2020-08-18,Capistrano Beach,0,9,0
2020-08-19,Capistrano Beach,0,6,0
2020-08-20,Capistrano Beach,0,4,0
2020-08-21,Capistrano Beach,0,5,0
2020-08-22,Capistrano Beach,0,5,0
2020-08-23,Capistrano Beach,0,3,0
2020-08-24,Capistrano Beach,1,10,0
2020-08-25,Capistrano Beach,0,12,0
2020-08-26,Capistrano Beach,0,6,0
2020-08-27,Capistrano Beach,0,11,0
2020-08-28,Capistrano Beach,0,7,0
2020-08-29,Capistrano Beach,1,3,0
2020-08-30,Capistrano Beach,0,6,1
2020-08-31,Capistrano Beach,1,8,0
2020-09-01,Capistrano Beach,0,13,0
2020-09-02,Capistrano Beach,0,25,0
2020-09-03,Capistrano Beach,0,7,0
2020-09-04,Capistrano Beach,1,13,0
2020-09-05,Capistrano Beach,0,3,0
2020-09-06,Capistrano Beach,0,3,0
2020-09-07,Capistrano Beach,0,4,0
2020-09-08,Capistrano Beach,0,2,0
2020-09-09,Capistrano Beach,0,20,0
2020-09-10,Capistrano Beach,1,9,0
2020-09-11,Capistrano Beach,0,11,0
2020-09-12,Capistrano Beach,0,5,0
2020-09-13,Capistrano Beach,0,4,0
2020-09-14,Capistrano Beach,0,7,0
2020-09-15,Capistrano Beach,0,13,0
2020-09-16,Capistrano Beach,0,10,0
2020-09-17,Capistrano Beach,0,7,0
2020-09-18,Capistrano Beach,0,14,0
2020-09-19,Capistrano Beach,0,6,0
2020-09-20,Capistrano Beach,0,1,0
2020-09-21,Capistrano Beach,1,13,0
2020-09-22,Capistrano Beach,1,10,0
2020-09-23,Capistrano Beach,0,5,0
2020-09-24,Capistrano Beach,0,19,0
2020-09-25,Capistrano Beach,0,13,0
2020-09-26,Capistrano Beach,0,5,0
2020-09-27,Capistrano Beach,0,3,0
2020-09-28,Capistrano Beach,2,9,0
2020-09-29,Capistrano Beach,0,6,0
2020-09-30,Capistrano Beach,0,12,0
2020-10-01,Capistrano Beach,0,12,0
2020-10-02,Capistrano Beach,0,22,0
2020-10-03,Capistrano Beach,0,7,0
2020-10-04,Capistrano Beach,1,9,0
2020-10-05,Capistrano Beach,0,11,0
2020-10-06,Capistrano Beach,0,13,0
2020-10-07,Capistrano Beach,1,12,0
2020-10-08,Capistrano Beach,1,15,0
2020-10-09,Capistrano Beach,0,52,0
2020-10-10,Capistrano Beach,0,6,0
2020-10-11,Capistrano Beach,0,3,0
2020-10-12,Capistrano Beach,0,16,0
2020-10-13,Capistrano Beach,1,17,0
2020-10-14,Capistrano Beach,1,19,0
2020-10-15,Capistrano Beach,1,26,0
2020-10-16,Capistrano Beach,0,50,0
2020-10-17,Capistrano Beach,0,10,0
2020-10-18,Capistrano Beach,0,6,0
2020-10-19,Capistrano Beach,0,19,0
2020-10-20,Capistrano Beach,0,16,0
2020-10-21,Capistrano Beach,0,16,0
2020-10-22,Capistrano Beach,1,28,0
2020-10-23,Capistrano Beach,0,14,0
2020-10-24,Capistrano Beach,0,3,1
2020-10-25,Capistrano Beach,0,8,0
2020-10-26,Capistrano Beach,1,15,0
2020-10-27,Capistrano Beach,0,15,0
2020-10-28,Capistrano Beach,1,14,0
2020-10-29,Capistrano Beach,1,20,0
2020-10-30,Capistrano Beach,0,18,0
2020-10-31,Capistrano Beach,0,10,0
2020-11-01,Capistrano Beach,0,8,0
2020-11-02,Capistrano Beach,1,24,0
2020-11-03,Capistrano Beach,0,12,0
2020-11-04,Capistrano Beach,1,23,0
2020-11-05,Capistrano Beach,0,26,0
2020-11-06,Capistrano Beach,0,17,0
2020-11-07,Capistrano Beach,0,11,0
2020-11-08,Capistrano Beach,0,4,0
2020-11-09,Capistrano Beach,1,14,0
2020-11-10,Capistrano Beach,3,9,0
2020-11-11,Capistrano Beach,0,19,0
2020-11-12,Capistrano Beach,0,21,0
2020-11-13,Capistrano Beach,0,11,0
2020-11-14,Capistrano Beach,0,2,0
2020-11-15,Capistrano Beach,0,1,0
2020-03-09,Corona Del Mar,0,1,0
2020-03-12,Corona Del Mar,1,1,0
2020-03-13,Corona Del Mar,1,3,0
2020-03-17,Corona Del Mar,0,2,0
2020-03-18,Corona Del Mar,2,2,0
2020-03-19,Corona Del Mar,0,2,0
2020-03-20,Corona Del Mar,0,2,0
2020-03-21,Corona Del Mar,0,2,0
2020-03-22,Corona Del Mar,0,1,0
2020-03-23,Corona Del Mar,1,4,0
2020-03-24,Corona Del Mar,0,6,0
2020-03-25,Corona Del Mar,1,4,0
2020-03-26,Corona Del Mar,1,4,0
2020-03-27,Corona Del Mar,1,5,0
2020-03-29,Corona Del Mar,1,2,0
2020-03-30,Corona Del Mar,1,3,0
2020-03-31,Corona Del Mar,1,2,0
2020-04-01,Corona Del Mar,0,4,0
2020-04-02,Corona Del Mar,0,3,0
2020-04-03,Corona Del Mar,0,5,0
2020-04-04,Corona Del Mar,0,1,0
2020-04-05,Corona Del Mar,1,2,0
2020-04-07,Corona Del Mar,0,4,0
2020-04-08,Corona Del Mar,1,4,0
2020-04-09,Corona Del Mar,0,2,0
2020-04-10,Corona Del Mar,0,1,0
2020-04-12,Corona Del Mar,0,1,0
2020-04-13,Corona Del Mar,0,2,0
2020-04-14,Corona Del Mar,0,3,0
2020-04-15,Corona Del Mar,0,5,0
2020-04-16,Corona Del Mar,0,3,0
2020-04-17,Corona Del Mar,0,3,0
2020-04-18,Corona Del Mar,0,2,0
2020-04-19,Corona Del Mar,0,1,0
2020-04-20,Corona Del Mar,0,4,0
2020-04-21,Corona Del Mar,0,3,0
2020-04-22,Corona Del Mar,0,3,0
2020-04-23,Corona Del Mar,0,5,0
2020-04-24,Corona Del Mar,0,4,0
2020-04-25,Corona Del Mar,0,2,0
2020-04-26,Corona Del Mar,0,2,0
2020-04-27,Corona Del Mar,0,2,0
2020-04-28,Corona Del Mar,0,13,0
2020-04-29,Corona Del Mar,0,3,0
2020-04-30,Corona Del Mar,0,9,0
2020-05-01,Corona Del Mar,0,6,0
2020-05-02,Corona Del Mar,0,1,0
2020-05-03,Corona Del Mar,0,5,0
2020-05-04,Corona Del Mar,0,7,0
2020-05-05,Corona Del Mar,0,3,0
2020-05-06,Corona Del Mar,0,4,0
2020-05-07,Corona Del Mar,0,6,0
2020-05-08,Corona Del Mar,0,3,0
2020-05-09,Corona Del Mar,0,2,0
2020-05-10,Corona Del Mar,0,3,0
2020-05-11,Corona Del Mar,0,6,0
2020-05-12,Corona Del Mar,0,5,0
2020-05-13,Corona Del Mar,0,6,0
2020-05-14,Corona Del Mar,0,3,0
2020-05-15,Corona Del Mar,1,14,0
2020-05-16,Corona Del Mar,0,9,0
2020-05-17,Corona Del Mar,0,6,0
2020-05-18,Corona Del Mar,1,11,0
2020-05-19,Corona Del Mar,0,8,0
2020-05-20,Corona Del Mar,0,5,0
2020-05-21,Corona Del Mar,0,2,0
2020-05-22,Corona Del Mar,0,12,0
2020-05-23,Corona Del Mar,0,3,0
2020-05-24,Corona Del Mar,0,8,0
2020-05-25,Corona Del Mar,0,4,0
2020-05-26,Corona Del Mar,0,13,0
2020-05-27,Corona Del Mar,0,9,0
2020-05-28,Corona Del Mar,1,13,0
2020-05-29,Corona Del Mar,0,5,0
2020-05-30,Corona Del Mar,0,9,0
2020-05-31,Corona Del Mar,0,6,0
2020-06-01,Corona Del Mar,3,14,0
2020-06-02,Corona Del Mar,0,12,0
2020-06-03,Corona Del Mar,0,15,0
2020-06-04,Corona Del Mar,0,14,0
2020-06-05,Corona Del Mar,0,5,0
2020-06-06,Corona Del Mar,0,8,0
2020-06-07,Corona Del Mar,0,5,0
2020-06-08,Corona Del Mar,0,15,0
2020-06-09,Corona Del Mar,0,11,0
2020-06-10,Corona Del Mar,0,7,0
2020-06-11,Corona Del Mar,0,6,0
2020-06-12,Corona Del Mar,0,9,0
2020-06-13,Corona Del Mar,0,5,0
2020-06-14,Corona Del Mar,1,7,0
2020-06-15,Corona Del Mar,2,12,0
2020-06-16,Corona Del Mar,1,9,0
2020-06-17,Corona Del Mar,1,15,0
2020-06-18,Corona Del Mar,4,13,0
2020-06-19,Corona Del Mar,0,18,0
2020-06-20,Corona Del Mar,2,7,0
2020-06-21,Corona Del Mar,1,10,0
2020-06-22,Corona Del Mar,1,15,0
2020-06-23,Corona Del Mar,0,18,0
2020-06-24,Corona Del Mar,2,18,0
2020-06-25,Corona Del Mar,3,19,0
2020-06-26,Corona Del Mar,3,27,0
2020-06-27,Corona Del Mar,2,18,0
2020-06-28,Corona Del Mar,0,9,0
2020-06-29,Corona Del Mar,2,16,0
2020-06-30,Corona Del Mar,3,30,0
2020-07-01,Corona Del Mar,2,21,0
2020-07-02,Corona Del Mar,2,36,0
2020-07-03,Corona Del Mar,4,19,0
2020-07-04,Corona Del Mar,2,8,0
2020-07-05,Corona Del Mar,2,14,0
2020-07-06,Corona Del Mar,1,17,0
2020-07-07,Corona Del Mar,2,13,0
2020-07-08,Corona Del Mar,7,34,0
2020-07-09,Corona Del Mar,1,18,0
2020-07-10,Corona Del Mar,3,20,0
2020-07-11,Corona Del Mar,0,12,0
2020-07-12,Corona Del Mar,2,8,0
2020-07-13,Corona Del Mar,2,25,0
2020-07-14,Corona Del Mar,2,17,0
2020-07-15,Corona Del Mar,1,18,0
2020-07-16,Corona Del Mar,1,12,0
2020-07-17,Corona Del Mar,1,15,0
2020-07-18,Corona Del Mar,1,8,0
2020-07-19,Corona Del Mar,0,4,0
2020-07-20,Corona Del Mar,0,21,0
2020-07-21,Corona Del Mar,1,16,1
2020-07-22,Corona Del Mar,2,12,0
2020-07-23,Corona Del Mar,0,9,0
2020-07-24,Corona Del Mar,2,16,0
2020-07-25,Corona Del Mar,0,2,0
2020-07-26,Corona Del Mar,0,8,0
2020-07-27,Corona Del Mar,1,18,0
2020-07-28,Corona Del Mar,0,13,0
2020-07-29,Corona Del Mar,0,15,0
2020-07-30,Corona Del Mar,0,14,0
2020-07-31,Corona Del Mar,0,13,0
2020-08-01,Corona Del Mar,0,7,0
2020-08-02,Corona Del Mar,0,7,0
2020-08-03,Corona Del Mar,0,14,0
2020-08-04,Corona Del Mar,0,13,0
2020-08-05,Corona Del Mar,1,22,0
2020-08-06,Corona Del Mar,0,19,0
2020-08-07,Corona Del Mar,0,15,0
2020-08-08,Corona Del Mar,0,13,0
2020-08-09,Corona Del Mar,0,8,0
2020-08-10,Corona Del Mar,0,20,0
2020-08-11,Corona Del Mar,0,15,0
2020-08-12,Corona Del Mar,0,9,0
2020-08-13,Corona Del Mar,0,18,0
2020-08-14,Corona Del Mar,1,23,0
