date,city,cases,tests,deaths
2020-07-05,Brea,4,31,0
2020-07-06,Brea,9,93,1
2020-07-07,Brea,9,97,0
2020-07-08,Brea,12,90,0
2020-07-09,Brea,10,86,0
2020-07-10,Brea,10,118,0
2020-07-11,Brea,2,29,0
2020-07-12,Brea,3,34,0
2020-07-13,Brea,13,91,0
2020-07-14,Brea,10,97,0
2020-07-15,Brea,10,74,0
2020-07-16,Brea,9,87,0
2020-07-17,Brea,12,109,1
2020-07-18,Brea,7,51,0
2020-07-19,Brea,1,35,0
2020-07-20,Brea,4,90,0
2020-07-21,Brea,11,81,0
2020-07-22,Brea,0,66,0
2020-07-23,Brea,6,63,0
2020-07-24,Brea,1,75,1
2020-07-25,Brea,3,44,0
2020-07-26,Brea,4,29,0
2020-07-27,Brea,2,104,0
2020-07-28,Brea,4,85,0
2020-07-29,Brea,5,85,0
2020-07-30,Brea,1,73,0
2020-07-31,Brea,5,72,0
2020-08-01,Brea,4,49,1
2020-08-02,Brea,2,36,0
2020-08-03,Brea,1,89,1
2020-08-04,Brea,5,86,0
2020-08-05,Brea,3,80,0
2020-08-06,Brea,1,50,0
2020-08-07,Brea,1,95,0
2020-08-08,Brea,3,30,0
2020-08-09,Brea,2,29,0
2020-08-10,Brea,2,70,0
2020-08-11,Brea,2,74,0
2020-08-12,Brea,4,74,0
2020-08-13,Brea,5,76,0
2020-08-14,Brea,3,61,0
2020-08-15,Brea,0,35,0
2020-08-16,Brea,2,27,0
2020-08-17,Brea,3,61,0
2020-08-18,Brea,2,77,0
2020-08-19,Brea,4,71,0
2020-08-20,Brea,2,51,0
2020-08-21,Brea,2,51,0
2020-08-22,Brea,4,41,0
2020-08-23,Brea,1,31,0
2020-08-24,Brea,1,74,0
2020-08-25,Brea,0,61,0
2020-08-26,Brea,3,85,0
2020-08-27,Brea,1,50,0
2020-08-28,Brea,2,65,0
2020-08-29,Brea,1,30,0
2020-08-30,Brea,0,28,0
2020-08-31,Brea,3,52,1
2020-09-01,Brea,2,53,0
2020-09-02,Brea,3,91,0
2020-09-03,Brea,2,81,0
2020-09-04,Brea,2,86,0
2020-09-05,Brea,2,40,0
2020-09-06,Brea,1,23,0
2020-09-07,Brea,1,17,0
2020-09-08,Brea,1,75,0
2020-09-09,Brea,2,48,0
2020-09-10,Brea,0,55,0
2020-09-11,Brea,0,69,0
2020-09-12,Brea,0,35,0
2020-09-13,Brea,0,22,0
2020-09-14,Brea,1,59,0
2020-09-15,Brea,0,66,0
2020-09-16,Brea,0,89,0
2020-09-17,Brea,0,70,0
2020-09-18,Brea,1,56,0
2020-09-19,Brea,1,39,0
2020-09-20,Brea,1,30,0
2020-09-21,Brea,3,67,0
2020-09-22,Brea,2,86,0
2020-09-23,Brea,4,76,0
2020-09-24,Brea,2,54,0
2020-09-25,Brea,3,69,0
2020-09-26,Brea,0,61,0
2020-09-27,Brea,1,34,0
2020-09-28,Brea,3,59,0
2020-09-29,Brea,2,103,0
2020-09-30,Brea,2,85,0
2020-10-01,Brea,1,66,1
2020-10-02,Brea,5,94,0
2020-10-03,Brea,1,68,0
2020-10-04,Brea,1,69,0
2020-10-05,Brea,2,106,0
2020-10-06,Brea,6,113,1
2020-10-07,Brea,7,105,0
2020-10-08,Brea,2,103,0
2020-10-09,Brea,6,94,0
2020-10-10,Brea,0,60,0
2020-10-11,Brea,1,39,1
2020-10-12,Brea,4,111,0
2020-10-13,Brea,0,126,0
2020-10-14,Brea,1,88,0
2020-10-15,Brea,3,106,0
2020-10-16,Brea,2,98,0
2020-10-17,Brea,1,48,0
2020-10-18,Brea,1,39,0
2020-10-19,Brea,4,109,0
2020-10-20,Brea,3,104,0
2020-10-21,Brea,4,106,0
2020-10-22,Brea,5,115,0
2020-10-23,Brea,3,83,0
2020-10-24,Brea,2,56,1
2020-10-25,Brea,1,26,0
2020-10-26,Brea,5,127,0
2020-10-27,Brea,6,137,0
2020-10-28,Brea,7,113,0
2020-10-29,Brea,5,132,0
2020-10-30,Brea,3,90,0
2020-10-31,Brea,6,77,0
2020-11-01,Brea,3,48,0
2020-11-02,Brea,5,143,0
2020-11-03,Brea,4,155,0
2020-11-04,Brea,11,125,0
2020-11-05,Brea,5,130,0
2020-11-06,Brea,4,129,0
2020-11-07,Brea,2,61,0
2020-11-08,Brea,6,76,0
2020-11-09,Brea,7,166,0
2020-11-10,Brea,13,195,0
2020-11-11,Brea,13,145,0
2020-11-12,Brea,5,152,0
2020-11-13,Brea,6,146,0
2020-11-14,Brea,6,97,0
2020-11-15,Brea,5,87,0
2020-11-16,Brea,14,181,0
2020-11-17,Brea,15,193,0
2020-11-18,Brea,14,196,0
2020-11-19,Brea,13,191,0
2020-11-20,Brea,16,197,1
2020-11-21,Brea,14,162,0
2020-11-22,Brea,10,95,0
2020-11-23,Brea,14,233,0
2020-11-24,Brea,18,257,0
2020-11-25,Brea,16,204,0
2020-11-26,Brea,8,31,1
2020-11-27,Brea,9,138,0
2020-11-28,Brea,14,127,0
2020-11-29,Brea,17,103,0
2020-11-30,Brea,24,247,1
2020-12-01,Brea,25,228,0
2020-12-02,Brea,20,236,0
2020-12-03,Brea,18,228,0
2020-12-04,Brea,34,219,0
2020-12-05,Brea,11,135,0
2020-12-06,Brea,15,90,0
2020-12-07,Brea,37,287,0
2020-12-08,Brea,46,286,0
2020-12-09,Brea,37,300,0
2020-12-10,Brea,31,260,0
2020-12-11,Brea,38,260,0
2020-12-12,Brea,17,170,0
2020-12-13,Brea,18,96,1
2020-12-14,Brea,39,322,0
2020-12-15,Brea,44,258,0
2020-12-16,Brea,35,275,0
2020-12-17,Brea,33,235,0
2020-12-18,Brea,12,100,0
2020-12-19,Brea,4,25,0
2020-12-20,Brea,0,10,0
2020-02-29,Buena Park,0,1,0
2020-03-02,Buena Park,0,1,0
2020-03-09,Buena Park,0,1,0
2020-03-10,Buena Park,1,2,0
2020-03-12,Buena Park,0,1,0
2020-03-13,Buena Park,0,3,0
2020-03-14,Buena Park,0,1,0
2020-03-15,Buena Park,0,2,0
2020-03-16,Buena Park,3,6,0
2020-03-17,Buena Park,3,8,0
2020-03-18,Buena Park,1,6,0
2020-03-19,Buena Park,0,4,0
2020-03-20,Buena Park,1,5,0
2020-03-21,Buena Park,0,2,0
2020-03-22,Buena Park,1,3,0
2020-03-23,Buena Park,1,9,0
2020-03-24,Buena Park,0,8,0
2020-03-25,Buena Park,0,5,0
2020-03-26,Buena Park,2,10,0
2020-03-27,Buena Park,1,10,0
2020-03-28,Buena Park,1,13,0
2020-03-29,Buena Park,0,1,0
2020-03-30,Buena Park,2,7,0
2020-03-31,Buena Park,2,11,0
2020-04-01,Buena Park,4,16,0
2020-04-02,Buena Park,0,16,0
2020-04-03,Buena Park,4,18,0
2020-04-04,Buena Park,4,12,0
2020-04-05,Buena Park,1,10,1
2020-04-06,Buena Park,1,19,0
2020-04-07,Buena Park,2,16,0
2020-04-08,Buena Park,3,17,0
2020-04-09,Buena Park,2,11,0
2020-04-10,Buena Park,2,15,0
2020-04-11,Buena Park,1,3,0
2020-04-12,Buena Park,0,7,0
2020-04-13,Buena Park,1,10,0
2020-04-14,Buena Park,1,16,0
2020-04-15,Buena Park,3,13,0
2020-04-16,Buena Park,3,24,1
2020-04-17,Buena Park,3,15,0
2020-04-18,Buena Park,0,10,0
2020-04-19,Buena Park,0,5,0
2020-04-20,Buena Park,3,31,0
2020-04-21,Buena Park,3,22,0
2020-04-22,Buena Park,1,19,0
2020-04-23,Buena Park,1,36,0
2020-04-24,Buena Park,1,18,0
2020-04-25,Buena Park,2,13,0
2020-04-26,Buena Park,0,12,0
2020-04-27,Buena Park,6,38,0
2020-04-28,Buena Park,5,40,0
2020-04-29,Buena Park,1,22,0
2020-04-30,Buena Park,4,73,0
2020-05-01,Buena Park,1,40,0
2020-05-02,Buena Park,1,18,1
2020-05-03,Buena Park,1,18,0
2020-05-04,Buena Park,1,33,0
2020-05-05,Buena Park,4,41,0
2020-05-06,Buena Park,2,38,0
2020-05-07,Buena Park,4,78,0
2020-05-08,Buena Park,3,55,0
2020-05-09,Buena Park,1,14,0
2020-05-10,Buena Park,1,11,0
2020-05-11,Buena Park,2,57,0
2020-05-12,Buena Park,4,57,0
2020-05-13,Buena Park,5,49,0
2020-05-14,Buena Park,3,81,0
2020-05-15,Buena Park,2,78,0
2020-05-16,Buena Park,4,31,0
2020-05-17,Buena Park,2,22,0
2020-05-18,Buena Park,3,63,0
2020-05-19,Buena Park,3,49,0
2020-05-20,Buena Park,2,57,0
2020-05-21,Buena Park,3,55,0
2020-05-22,Buena Park,2,91,0
2020-05-23,Buena Park,0,30,0
2020-05-24,Buena Park,1,27,0
2020-05-25,Buena Park,1,21,0
2020-05-26,Buena Park,4,83,0
2020-05-27,Buena Park,5,76,0
2020-05-28,Buena Park,9,124,1
2020-05-29,Buena Park,9,94,0
2020-05-30,Buena Park,5,58,0
2020-05-31,Buena Park,2,23,0
2020-06-01,Buena Park,6,65,0
2020-06-02,Buena Park,12,109,0
2020-06-03,Buena Park,5,87,0
2020-06-04,Buena Park,12,97,0
2020-06-05,Buena Park,8,159,0
2020-06-06,Buena Park,9,78,0
2020-06-07,Buena Park,3,33,0
2020-06-08,Buena Park,9,121,0
2020-06-09,Buena Park,12,125,0
2020-06-10,Buena Park,15,153,0
2020-06-11,Buena Park,7,101,0
2020-06-12,Buena Park,7,103,0
2020-06-13,Buena Park,11,83,0
2020-06-14,Buena Park,3,26,0
2020-06-15,Buena Park,14,105,0
2020-06-16,Buena Park,20,171,0
2020-06-17,Buena Park,13,113,0
2020-06-18,Buena Park,22,179,0
2020-06-19,Buena Park,8,121,0
2020-06-20,Buena Park,9,83,0
2020-06-21,Buena Park,12,48,0
2020-06-22,Buena Park,27,155,0
2020-06-23,Buena Park,21,161,0
2020-06-24,Buena Park,17,178,0
2020-06-25,Buena Park,24,191,0
2020-06-26,Buena Park,17,200,0
2020-06-27,Buena Park,15,87,1
2020-06-28,Buena Park,6,53,0
2020-06-29,Buena Park,22,163,0
2020-06-30,Buena Park,24,187,0
2020-07-01,Buena Park,22,203,1
2020-07-02,Buena Park,22,205,1
2020-07-03,Buena Park,22,179,0
2020-07-04,Buena Park,7,35,0
2020-07-05,Buena Park,16,71,0
2020-07-06,Buena Park,26,205,1
2020-07-07,Buena Park,28,212,0
2020-07-08,Buena Park,31,185,0
2020-07-09,Buena Park,32,189,0
2020-07-10,Buena Park,28,195,0
2020-07-11,Buena Park,14,104,1
2020-07-12,Buena Park,11,45,0
2020-07-13,Buena Park,27,185,0
2020-07-14,Buena Park,10,175,0
2020-07-15,Buena Park,22,225,0
2020-07-16,Buena Park,24,199,0
2020-07-17,Buena Park,21,224,0
2020-07-18,Buena Park,11,106,3
2020-07-19,Buena Park,5,59,0
2020-07-20,Buena Park,14,146,0
2020-07-21,Buena Park,17,181,0
2020-07-22,Buena Park,13,165,0
2020-07-23,Buena Park,7,116,0
2020-07-24,Buena Park,9,136,0
2020-07-25,Buena Park,16,97,0
2020-07-26,Buena Park,6,56,0
2020-07-27,Buena Park,12,137,0
2020-07-28,Buena Park,19,178,0
2020-07-29,Buena Park,14,262,0
2020-07-30,Buena Park,13,176,0
2020-07-31,Buena Park,26,227,0
2020-08-01,Buena Park,14,102,0
2020-08-02,Buena Park,5,73,0
2020-08-03,Buena Park,12,136,0
2020-08-04,Buena Park,10,202,0
2020-08-05,Buena Park,22,231,0
2020-08-06,Buena Park,7,139,0
2020-08-07,Buena Park,12,131,0
2020-08-08,Buena Park,9,80,0
2020-08-09,Buena Park,4,57,0
2020-08-10,Buena Park,5,167,0
2020-08-11,Buena Park,22,160,0
2020-08-12,Buena Park,11,150,1
2020-08-13,Buena Park,10,157,0
2020-08-14,Buena Park,5,112,1
2020-08-15,Buena Park,8,69,0
2020-08-16,Buena Park,1,50,0
2020-08-17,Buena Park,6,156,0
2020-08-18,Buena Park,12,176,0
2020-08-19,Buena Park,8,173,0
2020-08-20,Buena Park,8,132,0
2020-08-21,Buena Park,9,115,0
2020-08-22,Buena Park,4,73,0
2020-08-23,Buena Park,3,51,0
2020-08-24,Buena Park,7,129,0
2020-08-25,Buena Park,9,185,1
2020-08-26,Buena Park,5,131,0
2020-08-27,Buena Park,1,127,0
2020-08-28,Buena Park,5,133,0
2020-08-29,Buena Park,2,50,0
2020-08-30,Buena Park,2,38,0
2020-08-31,Buena Park,8,148,0
2020-09-01,Buena Park,7,178,0
2020-09-02,Buena Park,6,149,0
2020-09-03,Buena Park,0,141,0
2020-09-04,Buena Park,7,138,0
2020-09-05,Buena Park,4,53,0
2020-09-06,Buena Park,5,61,1
2020-09-07,Buena Park,1,27,0
2020-09-08,Buena Park,3,216,1
2020-09-09,Buena Park,3,132,0
2020-09-10,Buena Park,3,131,0
2020-09-11,Buena Park,11,137,0
2020-09-12,Buena Park,1,76,0
2020-09-13,Buena Park,4,46,0
2020-09-14,Buena Park,7,141,0
2020-09-15,Buena Park,4,200,0
2020-09-16,Buena Park,6,221,0
2020-09-17,Buena Park,6,160,0
2020-09-18,Buena Park,9,140,0
2020-09-19,Buena Park,1,76,0
2020-09-20,Buena Park,2,41,0
2020-09-21,Buena Park,4,142,0
2020-09-22,Buena Park,7,224,0
2020-09-23,Buena Park,7,202,0
2020-09-24,Buena Park,10,175,0
2020-09-25,Buena Park,8,160,0
2020-09-26,Buena Park,2,74,0
2020-09-27,Buena Park,4,54,0
2020-09-28,Buena Park,5,194,0
2020-09-29,Buena Park,7,193,0
2020-09-30,Buena Park,10,219,0
2020-10-01,Buena Park,5,162,0
2020-10-02,Buena Park,5,172,1
2020-10-03,Buena Park,2,83,0
2020-10-04,Buena Park,3,54,0
2020-10-05,Buena Park,10,206,0
2020-10-06,Buena Park,4,265,0
2020-10-07,Buena Park,9,249,0
2020-10-08,Buena Park,6,167,0
2020-10-09,Buena Park,9,223,0
2020-10-10,Buena Park,4,91,0
2020-10-11,Buena Park,3,45,0
2020-10-12,Buena Park,5,196,0
2020-10-13,Buena Park,5,254,0
2020-10-14,Buena Park,8,223,0
2020-10-15,Buena Park,2,149,0
2020-10-16,Buena Park,8,211,0
2020-10-17,Buena Park,3,74,0
2020-10-18,Buena Park,4,72,0
2020-10-19,Buena Park,10,214,0
2020-10-20,Buena Park,5,228,0
2020-10-21,Buena Park,14,219,0
2020-10-22,Buena Park,6,232,0
2020-10-23,Buena Park,13,207,0
2020-10-24,Buena Park,4,90,0
2020-10-25,Buena Park,9,69,0
2020-10-26,Buena Park,9,232,0
2020-10-27,Buena Park,3,242,0
2020-10-28,Buena Park,7,492,0
2020-10-29,Buena Park,5,208,1
2020-10-30,Buena Park,5,234,1
2020-10-31,Buena Park,7,97,0
2020-11-01,Buena Park,9,83,0
2020-11-02,Buena Park,15,254,0
2020-11-03,Buena Park,12,295,0
2020-11-04,Buena Park,10,282,0
2020-11-05,Buena Park,17,232,0
2020-11-06,Buena Park,14,224,0
2020-11-07,Buena Park,11,106,0
2020-11-08,Buena Park,4,88,0
2020-11-09,Buena Park,18,522,0
2020-11-10,Buena Park,10,340,0
2020-11-11,Buena Park,22,233,0
2020-11-12,Buena Park,16,247,0
2020-11-13,Buena Park,26,318,0
2020-11-14,Buena Park,15,153,0
2020-11-15,Buena Park,10,107,2
2020-11-16,Buena Park,29,375,0
2020-11-17,Buena Park,54,474,1
2020-11-18,Buena Park,32,493,1
2020-11-19,Buena Park,33,369,0
2020-11-20,Buena Park,36,409,0
2020-11-21,Buena Park,9,173,0
2020-11-22,Buena Park,9,106,0
2020-11-23,Buena Park,82,1119,0
2020-11-24,Buena Park,36,460,0
2020-11-25,Buena Park,35,368,0
2020-11-26,Buena Park,15,78,0
2020-11-27,Buena Park,25,209,1
2020-11-28,Buena Park,37,237,1
2020-11-29,Buena Park,19,139,0
2020-11-30,Buena Park,55,540,1
2020-12-01,Buena Park,60,557,0
2020-12-02,Buena Park,62,535,0
2020-12-03,Buena Park,46,482,0
2020-12-04,Buena Park,65,478,1
2020-12-05,Buena Park,73,336,0
2020-12-06,Buena Park,37,187,0
2020-12-07,Buena Park,114,622,0
2020-12-08,Buena Park,107,617,0
2020-12-09,Buena Park,259,1479,0
2020-12-10,Buena Park,97,621,0
2020-12-11,Buena Park,105,516,0
2020-12-12,Buena Park,68,328,0
2020-12-13,Buena Park,53,230,0
2020-12-14,Buena Park,111,597,0
2020-12-15,Buena Park,106,567,0
2020-12-16,Buena Park,111,598,0
2020-12-17,Buena Park,72,469,0
2020-12-18,Buena Park,30,194,0
2020-12-19,Buena Park,13,64,0
2020-12-20,Buena Park,6,25,0
2020-03-13,Capistrano Beach,0,1,0
2020-03-15,Capistrano Beach,0,1,0
2020-03-16,Capistrano Beach,0,2,0
2020-03-17,Capistrano Beach,0,2,0
2020-03-18,Capistrano Beach,0,1,0
2020-03-19,Capistrano Beach,1,5,0
2020-03-20,Capistrano Beach,0,2,0
2020-03-21,Capistrano Beach,0,1,0
2020-03-23,Capistrano Beach,0,1,0
2020-03-24,Capistrano Beach,0,4,0
2020-03-26,Capistrano Beach,0,2,0
2020-03-27,Capistrano Beach,0,2,0
2020-03-28,Capistrano Beach,1,2,0
2020-03-31,Capistrano Beach,0,3,0
2020-04-02,Capistrano Beach,0,1,0
2020-04-06,Capistrano Beach,0,2,0
2020-04-07,Capistrano Beach,0,1,0
2020-04-08,Capistrano Beach,1,2,0
2020-04-09,Capistrano Beach,0,1,0
2020-04-13,Capistrano Beach,0,1,0
2020-04-14,Capistrano Beach,0,1,0
2020-04-15,Capistrano Beach,0,4,0
2020-04-16,Capistrano Beach,0,1,0
2020-04-17,Capistrano Beach,0,2,0
2020-04-20,Capistrano Beach,0,2,0
2020-04-21,Capistrano Beach,0,2,0
2020-04-22,Capistrano Beach,1,3,0
2020-04-23,Capistrano Beach,0,3,0
2020-04-24,Capistrano Beach,0,3,0
2020-04-25,Capistrano Beach,0,1,0
2020-04-26,Capistrano Beach,0,1,0
2020-04-27,Capistrano Beach,0,4,0
2020-04-28,Capistrano Beach,0,7,0
2020-04-30,Capistrano Beach,0,2,0
2020-05-01,Capistrano Beach,0,2,0
2020-05-02,Capistrano Beach,0,1,0
2020-05-04,Capistrano Beach,0,4,0
2020-05-05,Capistrano Beach,0,2,0
2020-05-06,Capistrano Beach,0,2,0
2020-05-07,Capistrano Beach,0,2,0
2020-05-08,Capistrano Beach,0,4,0
2020-05-09,Capistrano Beach,0,3,0
2020-05-11,Capistrano Beach,0,6,0
2020-05-12,Capistrano Beach,0,4,0
2020-05-13,Capistrano Beach,0,6,0
2020-05-14,Capistrano Beach,0,4,0
2020-05-15,Capistrano Beach,0,3,0
2020-05-16,Capistrano Beach,0,3,0
2020-05-17,Capistrano Beach,0,1,0
2020-05-18,Capistrano Beach,0,6,0
2020-05-19,Capistrano Beach,0,4,0
2020-05-20,Capistrano Beach,0,4,0
2020-05-21,Capistrano Beach,1,5,0
2020-05-22,Capistrano Beach,0,4,0
2020-05-23,Capistrano Beach,0,2,0
2020-05-26,Capistrano Beach,0,5,0
2020-05-27,Capistrano Beach,1,4,0
2020-05-28,Capistrano Beach,0,5,0
2020-05-29,Capistrano Beach,1,9,0
2020-05-30,Capistrano Beach,0,3,0
2020-05-31,Capistrano Beach,0,3,0
2020-06-01,Capistrano Beach,1,5,0
2020-06-02,Capistrano Beach,0,3,0
2020-06-03,Capistrano Beach,0,4,0
2020-06-04,Capistrano Beach,0,10,0
2020-06-05,Capistrano Beach,0,9,0
2020-06-06,Capistrano Beach,0,1,0
2020-06-07,Capistrano Beach,0,3,0
2020-06-08,Capistrano Beach,0,8,0
2020-06-09,Capistrano Beach,0,7,0
2020-06-10,Capistrano Beach,0,7,0
2020-06-11,Capistrano Beach,0,10,0
2020-06-12,Capistrano Beach,1,7,0
2020-06-13,Capistrano Beach,0,1,0
2020-06-14,Capistrano Beach,0,4,0
2020-06-15,Capistrano Beach,0,5,0
2020-06-16,Capistrano Beach,2,6,0
2020-06-17,Capistrano Beach,0,6,0
2020-06-18,Capistrano Beach,1,12,0
2020-06-19,Capistrano Beach,0,17,0
2020-06-20,Capistrano Beach,0,6,0
2020-06-21,Capistrano Beach,0,6,0
2020-06-22,Capistrano Beach,0,11,0
2020-06-23,Capistrano Beach,2,21,0
2020-06-24,Capistrano Beach,0,15,0
2020-06-25,Capistrano Beach,1,35,0
2020-06-26,Capistrano Beach,2,28,0
2020-06-27,Capistrano Beach,1,4,0
2020-06-28,Capistrano Beach,1,6,0
2020-06-29,Capistrano Beach,2,27,0
2020-06-30,Capistrano Beach,3,12,0
2020-07-01,Capistrano Beach,2,13,0
2020-07-02,Capistrano Beach,4,54,0
2020-07-03,Capistrano Beach,0,13,0
2020-07-04,Capistrano Beach,0,4,0
2020-07-05,Capistrano Beach,0,5,0
2020-07-06,Capistrano Beach,1,35,0
2020-07-07,Capistrano Beach,3,16,0
2020-07-08,Capistrano Beach,4,14,0
2020-07-09,Capistrano Beach,6,24,0
2020-07-10,Capistrano Beach,6,28,0
2020-07-11,Capistrano Beach,0,11,0
2020-07-12,Capistrano Beach,1,44,0
2020-07-13,Capistrano Beach,2,33,0
2020-07-14,Capistrano Beach,1,20,0
2020-07-15,Capistrano Beach,0,14,0
2020-07-16,Capistrano Beach,0,12,0
2020-07-17,Capistrano Beach,1,24,0
2020-07-18,Capistrano Beach,0,4,0
2020-07-19,Capistrano Beach,0,5,0
2020-07-20,Capistrano Beach,0,21,0
2020-07-21,Capistrano Beach,0,27,0
2020-07-22,Capistrano Beach,1,6,0
2020-07-23,Capistrano Beach,0,5,0
2020-07-24,Capistrano Beach,2,12,0
2020-07-25,Capistrano Beach,1,4,0
2020-07-26,Capistrano Beach,0,7,0
2020-07-27,Capistrano Beach,0,6,0
2020-07-28,Capistrano Beach,0,5,0
2020-07-29,Capistrano Beach,0,4,0
2020-07-30,Capistrano Beach,2,9,0
2020-07-31,Capistrano Beach,0,13,0
2020-08-01,Capistrano Beach,0,10,0
2020-08-02,Capistrano Beach,0,5,0
2020-08-03,Capistrano Beach,0,14,0
2020-08-04,Capistrano Beach,0,7,0
2020-08-05,Capistrano Beach,0,10,0
2020-08-06,Capistrano Beach,1,11,0
2020-08-07,Capistrano Beach,0,10,0
2020-08-08,Capistrano Beach,0,2,0
2020-08-09,Capistrano Beach,0,1,0
2020-08-10,Capistrano Beach,1,3,0
2020-08-11,Capistrano Beach,0,5,0
2020-08-12,Capistrano Beach,0,4,0
2020-08-13,Capistrano Beach,1,6,0
2020-08-14,Capistrano Beach,1,3,0
2020-08-15,Capistrano Beach,0,4,0
2020-08-16,Capistrano Beach,0,1,0
2020-08-17,Capistrano Beach,0,10,0
2020-08-18,Capistrano Beach,0,9,0
2020-08-19,Capistrano Beach,0,6,0
2020-08-20,Capistrano Beach,0,4,0
2020-08-21,Capistrano Beach,0,5,0
2020-08-22,Capistrano Beach,0,5,0
2020-08-23,Capistrano Beach,0,3,0
2020-08-24,Capistrano Beach,1,10,0
2020-08-25,Capistrano Beach,0,12,0
2020-08-26,Capistrano Beach,0,6,0
2020-08-27,Capistrano Beach,0,11,0
2020-08-28,Capistrano Beach,0,7,0
2020-08-29,Capistrano Beach,1,3,0
2020-08-30,Capistrano Beach,0,6,1
2020-08-31,Capistrano Beach,1,8,0
2020-09-01,Capistrano Beach,0,13,0
2020-09-02,Capistrano Beach,0,25,0
2020-09-03,Capistrano Beach,0,7,0
2020-09-04,Capistrano Beach,1,12,0
2020-09-05,Capistrano Beach,0,4,0
2020-09-06,Capistrano Beach,0,3,0
2020-09-07,Capistrano Beach,0,4,0
2020-09-08,Capistrano Beach,0,2,0
2020-09-09,Capistrano Beach,0,20,0
2020-09-10,Capistrano Beach,1,9,0
2020-09-11,Capistrano Beach,0,11,0
2020-09-12,Capistrano Beach,0,5,0
2020-09-13,Capistrano Beach,0,4,0
2020-09-14,Capistrano Beach,0,7,0
2020-09-15,Capistrano Beach,0,13,0
2020-09-16,Capistrano Beach,0,10,0
2020-09-17,Capistrano Beach,0,7,0
2020-09-18,Capistrano Beach,0,14,0
2020-09-19,Capistrano Beach,0,6,0
2020-09-20,Capistrano Beach,0,1,0
2020-09-21,Capistrano Beach,1,13,0
2020-09-22,Capistrano Beach,1,10,0
2020-09-23,Capistrano Beach,0,5,0
2020-09-24,Capistrano Beach,0,19,0
2020-09-25,Capistrano Beach,0,13,0
2020-09-26,Capistrano Beach,0,6,0
2020-09-27,Capistrano Beach,0,4,0
2020-09-28,Capistrano Beach,2,11,0
2020-09-29,Capistrano Beach,0,10,0
2020-09-30,Capistrano Beach,0,14,0
2020-10-01,Capistrano Beach,0,13,0
2020-10-02,Capistrano Beach,0,22,0
2020-10-03,Capistrano Beach,0,7,0
2020-10-04,Capistrano Beach,1,9,0
2020-10-05,Capistrano Beach,0,11,0
2020-10-06,Capistrano Beach,0,13,0
2020-10-07,Capistrano Beach,1,12,0
2020-10-08,Capistrano Beach,1,15,0
2020-10-09,Capistrano Beach,0,52,0
2020-10-10,Capistrano Beach,0,6,0
2020-10-11,Capistrano Beach,0,3,0
2020-10-12,Capistrano Beach,0,16,0
2020-10-13,Capistrano Beach,1,17,0
2020-10-14,Capistrano Beach,1,19,0
2020-10-15,Capistrano Beach,1,27,0
2020-10-16,Capistrano Beach,0,50,0
2020-10-17,Capistrano Beach,0,10,0
2020-10-18,Capistrano Beach,0,6,0
2020-10-19,Capistrano Beach,0,19,0
2020-10-20,Capistrano Beach,0,18,0
2020-10-21,Capistrano Beach,0,16,0
2020-10-22,Capistrano Beach,1,28,0
2020-10-23,Capistrano Beach,0,15,0
2020-10-24,Capistrano Beach,0,4,1
2020-10-25,Capistrano Beach,0,8,0
2020-10-26,Capistrano Beach,1,15,0
2020-10-27,Capistrano Beach,0,15,0
2020-10-28,Capistrano Beach,1,15,0
2020-10-29,Capistrano Beach,1,20,0
2020-10-30,Capistrano Beach,0,18,0
2020-10-31,Capistrano Beach,0,11,0
2020-11-01,Capistrano Beach,0,8,0
2020-11-02,Capistrano Beach,1,24,0
2020-11-03,Capistrano Beach,0,13,0
2020-11-04,Capistrano Beach,1,23,0
2020-11-05,Capistrano Beach,0,26,0
2020-11-06,Capistrano Beach,0,17,0
2020-11-07,Capistrano Beach,0,11,0
2020-11-08,Capistrano Beach,0,4,0
2020-11-09,Capistrano Beach,1,13,0
2020-11-10,Capistrano Beach,3,9,0
2020-11-11,Capistrano Beach,0,22,0
2020-11-12,Capistrano Beach,0,24,0
2020-11-13,Capistrano Beach,0,13,0
2020-11-14,Capistrano Beach,0,12,0
2020-11-15,Capistrano Beach,0,10,0
2020-11-16,Capistrano Beach,1,22,0
2020-11-17,Capistrano Beach,5,27,0
2020-11-18,Capistrano Beach,9,40,0
2020-11-19,Capistrano Beach,0,24,0
2020-11-20,Capistrano Beach,2,31,0
2020-11-21,Capistrano Beach,0,22,0
2020-11-22,Capistrano Beach,4,14,0
2020-11-23,Capistrano Beach,2,31,0
2020-11-24,Capistrano Beach,5,54,0
2020-11-25,Capistrano Beach,4,43,0
2020-11-26,Capistrano Beach,1,6,0
2020-11-27,Capistrano Beach,1,16,0
2020-11-28,Capistrano Beach,6,24,0
2020-11-29,Capistrano Beach,3,12,0
2020-11-30,Capistrano Beach,1,22,0
2020-12-01,Capistrano Beach,6,38,0
2020-12-02,Capistrano Beach,4,25,0
2020-12-03,Capistrano Beach,5,34,0
2020-12-04,Capistrano Beach,2,59,0
2020-12-05,Capistrano Beach,4,30,0
2020-12-06,Capistrano Beach,2,10,0
2020-12-07,Capistrano Beach,2,16,0
2020-12-08,Capistrano Beach,1,47,0
2020-12-09,Capistrano Beach,6,32,0
2020-12-10,Capistrano Beach,1,29,0
2020-12-11,Capistrano Beach,9,66,0
2020-12-12,Capistrano Beach,6,21,0
